dataset,path,bytes,log_bytes,shard_idx,shard_total,mean_episode_steps,mean_reward_mean,mean_reward_max,mean_reward_final,mean_action_abs_mean,mean_action_std,mean_instruction_units,mean_instruction_unique,mean_terminal_rate,records_decoded,instruction_hashes,instruction_hash_count,record_parse_ok,record_scan_complete,record_parse_error,tail_score,source_target,qtail_target,source_pred,qtail_pred
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00496-of-01016,74077881,18.120627557180732,496.0,1016.0,487.5,0.002976141928229481,1.0,0.25,0.2705570310354233,0.4832592308521271,16.0,1.0,0.0023960955616879067,4,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9']",2,1,0,,0.40445101261138916,5.770728239440359e-05,0.00017831017612479627,5.7683537306729704e-05,0.0001778890291461721
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00497-of-01016,117147578,18.578945056891477,497.0,1016.0,899.75,0.002355735283344984,1.0,0.25,0.2672995403409004,0.4830920547246933,15.5,1.0,0.0019298409049059214,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'c7ec46ca5de67778852c7e4e3d870ee18a286ac7fc7048086c8a83e5bfaf213a']",2,1,0,,0.43183469772338867,9.125893120653927e-05,0.0002557512780185789,9.125090582529083e-05,0.00025752600049600005
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00498-of-01016,177402448,18.993931432705008,498.0,1016.0,642.5,0.002723959682043642,1.0,0.25,0.2669135853648186,0.48213572055101395,16.0,1.0,0.0016028275905369477,4,"['1a76e8ddf38883635706dc953819603c0a0e10ac4171caf5f4f95c47b660949c', '21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1']",4,1,0,,0.42930540442466736,0.00013819798186887056,0.0002595940022729337,0.00013825269707012922,0.00025967034162022173
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00499-of-01016,108781682,18.504853523433447,499.0,1016.0,664.25,0.0027297366759739816,1.0,0.0,0.2719033807516098,0.48456645011901855,17.25,1.0,0.002239540606958197,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'f8b2abcc7c6d6053270ae193799ed2eb63b302b85385da069082e7997e2ef530']",2,1,0,,0.41587719321250916,8.474183414364234e-05,0.00020637978741433471,8.473830530419946e-05,0.00020704303460661322
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00500-of-01016,143349338,18.780795139191287,500.0,1016.0,697.25,0.002955301199108362,1.0,0.0,0.26933202147483826,0.4827502816915512,15.5,1.0,0.0018997299626001794,4,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",3,1,0,,0.4333738684654236,0.00011167032062076032,0.00026808760594576597,0.00011169360368512571,0.0002704793878365308
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00501-of-01016,111154692,18.52643341970537,501.0,1016.0,859.5,0.0023273321567103267,1.0,0.0,0.26938534528017044,0.48418231308460236,15.5,1.0,0.0018613488855272501,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'c7ec46ca5de67778852c7e4e3d870ee18a286ac7fc7048086c8a83e5bfaf213a']",2,1,0,,0.43027350306510925,8.65904294187203e-05,0.0002476766239851713,8.659969171276316e-05,0.000249120726948604
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00502-of-01016,27355597,17.12443174596128,502.0,1016.0,436.0,0.002301143715158105,1.0,0.0,0.2690272778272629,0.4835312217473984,16.0,1.0,0.002301143710647012,2,['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9'],1,1,0,,0.39502328634262085,2.1310237571015023e-05,0.00015233576414175332,2.1298079445841722e-05,0.00015081503079272807
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00503-of-01016,113226883,18.544904186702873,503.0,1016.0,874.0,0.0027832244522869587,1.0,0.25,0.2683401256799698,0.4852021336555481,15.25,1.0,0.0018327176001511198,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'c7ec46ca5de67778852c7e4e3d870ee18a286ac7fc7048086c8a83e5bfaf213a']",3,1,0,,0.43318623304367065,8.820468065096065e-05,0.00026055032503791153,8.8213782873936e-05,0.00026235394761897624
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00504-of-01016,51108627,17.749463886322328,504.0,1016.0,424.0,0.0029432763694785535,1.0,0.0,0.26857487857341766,0.4813249036669731,15.75,1.0,0.002449205124709409,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1']",2,1,0,,0.3895258605480194,3.9814043702790514e-05,0.00014351449499372393,3.982474663644098e-05,0.0001447411486878991
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00505-of-01016,41973039,17.55253806537667,505.0,1016.0,452.6666666666667,0.002872044686228037,1.0,0.3333333333333333,0.26892155408859253,0.4854357639948527,15.0,1.0,0.002233475063967151,3,"['21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9']",2,1,0,,0.4131074547767639,3.269734588684514e-05,0.00018703087698668242,3.269539593020454e-05,0.00018734684272203594
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00506-of-01016,126311041,18.6542580102609,506.0,1016.0,563.25,0.002497881941962987,1.0,0.0,0.268988274037838,0.48232144117355347,16.0,1.0,0.0019012232285322435,4,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9']",2,1,0,,0.4094851315021515,9.839735139394179e-05,0.00019877385057043284,9.843436419032514e-05,0.00019891245756298304
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00507-of-01016,158387010,18.880552032719685,507.0,1016.0,909.0,0.0025584535324014723,1.0,0.25,0.2678905576467514,0.48447485268116,15.25,1.0,0.0016512916724236572,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'c7ec46ca5de67778852c7e4e3d870ee18a286ac7fc7048086c8a83e5bfaf213a']",3,1,0,,0.434548556804657,0.00012338478700257838,0.0002780500508379191,0.00012338619853835553,0.0002793169114738703
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00508-of-01016,58219542,17.879731646714703,508.0,1016.0,454.25,0.0028278458048589528,1.0,0.0,0.27090803533792496,0.4840029925107956,17.0,1.0,0.0024858484603291183,4,"['1a76e8ddf38883635706dc953819603c0a0e10ac4171caf5f4f95c47b660949c', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9']",2,1,0,,0.40976443886756897,4.5353506720857695e-05,0.00018414371879771352,4.5339071220951155e-05,0.0001840304466895759
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00509-of-01016,138762112,18.748271607681218,509.0,1016.0,726.0,0.0032030033762566745,1.0,0.0,0.2675999328494072,0.48136959969997406,15.25,1.0,0.0016856956528429389,4,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",4,1,0,,0.4338281750679016,0.00010809683590196073,0.00026927501312457025,0.00010813148401211947,0.00027198350289836526
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00510-of-01016,186433431,19.043584800356538,510.0,1016.0,915.75,0.0031505832448601723,1.0,0.0,0.26864098012447357,0.4841896891593933,15.5,1.0,0.0012672222677207249,4,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '1a76e8ddf38883635706dc953819603c0a0e10ac4171caf5f4f95c47b660949c', '21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '603406160ea2699c750ddc0c5f0b078cd2c5fad52521ca6e42de6244424ff07f']",4,1,0,,0.46702396869659424,0.00014523319259751588,0.00045345310354605317,0.00014527027087751776,0.0004535677144303918
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00511-of-01016,12962703,16.377586869101002,511.0,1016.0,427.0,0.0023419202771037817,1.0,0.0,0.27081435918807983,0.4845286011695862,16.0,1.0,0.00234192037470726,1,['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9'],1,1,0,,0.4164576828479767,1.0098053280671593e-05,0.00018742667452897877,1.0088380804518238e-05,0.00018830873887054622
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00512-of-01016,75455031,18.13904743412853,512.0,1016.0,522.75,0.00273056369042024,1.0,0.0,0.26824093610048294,0.4831440970301628,16.0,1.0,0.002179902846073956,4,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9']",2,1,0,,0.4068661034107208,5.878009324078448e-05,0.00018392386846244335,5.876899012946524e-05,0.00018314155749976635
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00513-of-01016,52776678,17.78157996549861,513.0,1016.0,792.0,0.0018455268582329154,1.0,0.0,0.26803751289844513,0.48500417172908783,18.0,1.0,0.0013305937438573444,2,"['1a76e8ddf38883635706dc953819603c0a0e10ac4171caf5f4f95c47b660949c', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9']",2,1,0,,0.4577755928039551,4.111346788704395e-05,0.00039490265771746635,4.1096755012404174e-05,0.00039325476973317564
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00514-of-01016,57905360,17.874320528930546,514.0,1016.0,644.0,0.003089753988509377,1.0,0.0,0.26704534888267517,0.4821027417977651,15.666666666666666,1.0,0.0018174708006238587,3,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1']",3,1,0,,0.43069344758987427,4.5108754420652986e-05,0.0002373262686887756,4.512631494435482e-05,0.00023855727340560406
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00515-of-01016,185693917,19.03961027403645,515.0,1016.0,809.5,0.0026782547938637435,1.0,0.0,0.27145764976739883,0.48267681896686554,14.5,1.0,0.0017177884859333884,4,"['21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '603406160ea2699c750ddc0c5f0b078cd2c5fad52521ca6e42de6244424ff07f', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9']",3,1,0,,0.4374738931655884,0.00014465709682554007,0.0003012488305103034,0.0001446862588636577,0.00030125677585601807
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00516-of-01016,80957110,18.209430078578194,516.0,1016.0,898.6666666666666,0.0027524016331881285,1.0,0.0,0.26816590627034503,0.48354214429855347,17.333333333333332,1.0,0.0016064391377674583,3,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'f8b2abcc7c6d6053270ae193799ed2eb63b302b85385da069082e7997e2ef530']",3,1,0,,0.44335389137268066,6.306626164587215e-05,0.0003181578649673611,6.313090852927417e-05,0.0003161470522172749
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00517-of-01016,98958593,18.410212078186863,517.0,1016.0,657.0,0.0026295738643966615,1.0,0.0,0.2679881379008293,0.48379262536764145,14.75,1.0,0.0017703760544894704,4,"['21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",3,1,0,,0.43059247732162476,7.708956400165334e-05,0.0002459819079376757,7.711464422754943e-05,0.00024742685491219163
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00518-of-01016,106924746,18.487635845929955,518.0,1016.0,627.5,0.0029568251338787377,1.0,0.25,0.2694455087184906,0.48608335107564926,15.25,1.0,0.0020776890046503593,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",3,1,0,,0.42301344871520996,8.329526463057846e-05,0.00022353031090460718,8.33095982670784e-05,0.0002230019890703261
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00519-of-01016,115595464,18.565607283329225,519.0,1016.0,909.25,0.002276779297972098,1.0,0.0,0.2726171016693115,0.4868462532758713,14.0,1.0,0.001366621374307771,4,"['21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",3,1,0,,0.44154882431030273,9.00498271221295e-05,0.0003118167514912784,9.009908535517752e-05,0.00030907278414815664
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00520-of-01016,142575225,18.775380320136254,520.0,1016.0,824.0,0.003447766532190144,1.0,0.0,0.26526110619306564,0.4808964878320694,14.75,1.0,0.001477981629286511,4,"['b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'c7ec46ca5de67778852c7e4e3d870ee18a286ac7fc7048086c8a83e5bfaf213a']",2,1,0,,0.45170512795448303,0.00011106728197773919,0.00038486579433083534,0.00011110356717836112,0.0003840128192678094
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00521-of-01016,81259537,18.213158763053595,521.0,1016.0,673.5,0.003040449577383697,1.0,0.0,0.27036016434431076,0.4830138459801674,15.25,1.0,0.0021245529017563606,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",3,1,0,,0.4254664480686188,6.330184987746179e-05,0.0002243725029984489,6.330780161079019e-05,0.00022540829377248883
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00522-of-01016,170587085,18.95475649261855,522.0,1016.0,556.75,0.00269994541304186,1.0,0.0,0.2679547369480133,0.48366618901491165,16.75,1.0,0.001940974564934432,4,"['1a76e8ddf38883635706dc953819603c0a0e10ac4171caf5f4f95c47b660949c', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1']",3,1,0,,0.4189189076423645,0.0001328887592535466,0.0002291985583724454,0.00013291675713844597,0.0002262706693727523
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00523-of-01016,84895780,18.256934956289438,523.0,1016.0,1381.5,0.0023841471411287785,1.0,0.0,0.2688647657632828,0.48452839255332947,16.5,1.0,0.0009486460763888413,2,"['1a76e8ddf38883635706dc953819603c0a0e10ac4171caf5f4f95c47b660949c', '603406160ea2699c750ddc0c5f0b078cd2c5fad52521ca6e42de6244424ff07f']",2,1,0,,0.517694890499115,6.613451841985807e-05,0.0005464915302582085,6.616643076995388e-05,0.0005486542358994484
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00524-of-01016,31222197,17.256639874160786,524.0,1016.0,1028.0,0.002918287878856063,1.0,0.0,0.26968809962272644,0.48572733998298645,14.0,1.0,0.0009727626459143969,1,['de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443'],1,1,0,,0.5294111371040344,2.43223494180711e-05,0.0006156401359476149,2.4346143618458882e-05,0.0006044614128768444
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00525-of-01016,273630696,19.427289934056525,525.0,1016.0,804.0,0.0029668526258319616,1.0,0.0,0.2692166045308113,0.48449844121932983,16.5,1.0,0.0012876088742552194,4,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '1a76e8ddf38883635706dc953819603c0a0e10ac4171caf5f4f95c47b660949c', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",4,1,0,,0.44680556654930115,0.0002131605870090425,0.00038071145536378026,0.000213158898986876,0.0003814083174802363
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00526-of-01016,46784249,17.66105716578456,526.0,1016.0,731.5,0.0030029102927073836,1.0,0.0,0.27592556178569794,0.4841823875904083,15.0,1.0,0.002150395390540024,2,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",2,1,0,,0.45437347888946533,3.644531898316927e-05,0.00037655772757716477,3.638499401859008e-05,0.0003781876293942332
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00527-of-01016,104611315,18.465762287300084,527.0,1016.0,368.25,0.0028306005406193435,1.0,0.0,0.27007608115673065,0.48417746275663376,16.0,1.0,0.002830600568672462,4,['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9'],1,1,0,,0.36124762892723083,8.149308268912137e-05,0.00010733945964602754,8.153478847816586e-05,0.00010909559205174446
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00528-of-01016,262509006,19.38579595178825,528.0,1016.0,1046.5,0.002606508554890752,1.0,0.0,0.27110761404037476,0.4843386337161064,16.75,1.0,0.0015564188690555816,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'c7ec46ca5de67778852c7e4e3d870ee18a286ac7fc7048086c8a83e5bfaf213a', 'f8b2abcc7c6d6053270ae193799ed2eb63b302b85385da069082e7997e2ef530']",3,1,0,,0.44690510630607605,0.0002044966968242079,0.0003783062566071749,0.00020454493642318994,0.0003788370231632143
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00529-of-01016,149961784,18.825891052935322,529.0,1016.0,1113.5,0.0024328188446816057,1.0,0.25,0.2695803791284561,0.48365168273448944,14.0,1.0,0.0012617576772461754,4,"['21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '603406160ea2699c750ddc0c5f0b078cd2c5fad52521ca6e42de6244424ff07f', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'de14895c3a71b2a0111ca75bd0cd54ab9f817a933868a56a90253c7d7b333443']",4,1,0,,0.45675697922706604,0.00011682147305691615,0.0004120102385058999,0.00011684020137181506,0.00041069459985010326
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00530-of-01016,322687094,19.5921936655191,530.0,1016.0,690.25,0.0032163060968741775,1.0,0.0,0.26990876346826553,0.4828723818063736,17.0,1.0,0.002306494118321048,4,"['63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'f8b2abcc7c6d6053270ae193799ed2eb63b302b85385da069082e7997e2ef530']",3,1,0,,0.4217056930065155,0.00025137592456303537,0.00026773090939968824,0.00025121524231508374,0.0002673567505553365
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00531-of-01016,121606695,18.61630259176975,531.0,1016.0,986.0,0.0026414002350065857,1.0,0.25,0.26709624379873276,0.4830043986439705,16.25,1.0,0.0014906930610924032,4,"['21db3d9d39c920970e850c6a8b319288e4bac4df723ed2cfa3899ac42cf5d600', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1', 'f8b2abcc7c6d6053270ae193799ed2eb63b302b85385da069082e7997e2ef530']",4,1,0,,0.44083207845687866,9.473262616666034e-05,0.0003079576708842069,9.475409024162218e-05,0.00030806372524239123
furniture_bench_dataset_converted_externally_to_rlds,/Volumes/ORICO/qtail_full_training/data/openx_demo/furniture_bench_dataset_converted_externally_to_rlds/0.1.0/furniture_bench_dataset_converted_externally_to_rlds-train.tfrecord-00532-of-01016,56546760,17.850578482139785,532.0,1016.0,635.3333333333334,0.003010751757149895,1.0,0.0,0.26439326008160907,0.4816195070743561,15.666666666666666,1.0,0.0016327213634267635,3,"['04395019213332fbd5c9c4279ae0bc32165089c972e6f14bce2fe87b1783cb12', '63cb6ba9255d7325d3fe42256eac5355b4ab45493210500ac6a7a956485314c9', 'b50ac84e363f200856e5790d60ee1de6a14bb99bb8ef71db5d595a7f158b8bd1']",3,1,0,,0.43017110228538513,4.4050393626093864e-05,0.00023548169701825827,4.407398955663666e-05,0.00023628061171621084
